book_id,title,image_url,authors
1541884,"Personal Demon (Women of the Otherworld, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Kelley Armstrong
9329354,"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",https://images.gr-assets.com/books/1357609842m/9329354.jpg,Brandon Sanderson
6517407,The Christmas List,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Richard Paul Evans
7252,How to Make Love Like a Porn Star: A Cautionary Tale,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Jenna Jameson, Neil Strauss"
85321,The Tenth Justice,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Brad Meltzer
17333237,Stella Bain,https://images.gr-assets.com/books/1380048229m/17333237.jpg,Anita Shreve
7261549,"Dark Days (Skulduggery Pleasant, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Derek Landy
228198,"The Green Mile, Part 3: Coffey's Hands",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Stephen King
111306,"Jacob (Nightwalkers, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jacquelyn Frank
50750,You Slay Me (Aisling Grey #1),https://images.gr-assets.com/books/1310496976m/50750.jpg,Katie MacAlister
17192373,Perfect,https://images.gr-assets.com/books/1367838351m/17192373.jpg,Rachel Joyce
615233,Clifford's Halloween,https://images.gr-assets.com/books/1328835774m/615233.jpg,Norman Bridwell
531197,"Lyra's Oxford (His Dark Materials, #3.5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Philip Pullman, John Lawrence"
8803932,"If I Die (Soul Screamers, #5)",https://images.gr-assets.com/books/1304024127m/8803932.jpg,Rachel Vincent
14781219,Private Berlin (Private #5),https://images.gr-assets.com/books/1340758912m/14781219.jpg,"James Patterson, Mark T. Sullivan"
227590,The Other Daughter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Lisa Gardner
765193,Amazing Grace,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Mary Hoffman, Caroline Binch"
110692,The Redemption of Althalus,https://images.gr-assets.com/books/1403185455m/110692.jpg,"David Eddings, Leigh Eddings"
44543,Slammerkin,https://images.gr-assets.com/books/1315155075m/44543.jpg,Emma Donoghue
60220,"Simply Irresistible (Chinooks Hockey Team, #1)",https://images.gr-assets.com/books/1170538816m/60220.jpg,Rachel Gibson
11235783,"About That Night (FBI/US Attorney, #3)",https://images.gr-assets.com/books/1342553249m/11235783.jpg,Julie James
1087205,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",https://images.gr-assets.com/books/1393731667m/1087205.jpg,Bisco Hatori
37377,On the Night You Were Born,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nancy Tillman
11104030,MWF Seeking BFF: My Yearlong Search For A New Best Friend,https://images.gr-assets.com/books/1353033305m/11104030.jpg,Rachel Bertsche
20886354,"Skin Deep (Legion, #2)",https://images.gr-assets.com/books/1404932663m/20886354.jpg,"Brandon Sanderson, Jon Foster"
22895264,"Wicked (A Wicked Saga, #1)",https://images.gr-assets.com/books/1410783827m/22895264.jpg,Jennifer L. Armentrout
6953500,"Insatiable (Insatiable, #1)",https://images.gr-assets.com/books/1479654144m/6953500.jpg,Meg Cabot
22600903,"Where I Belong (Alabama Summer, #1)",https://images.gr-assets.com/books/1404019520m/22600903.jpg,J.  Daniels
366337,"Back on Blossom Street (Blossom Street, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Debbie Macomber
8257435,Hector and the Search for Happiness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"François Lelord, Lorenza García"
241969,"Between, Georgia",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Joshilyn Jackson
33729,"Faking It (Dempseys, #2)",https://images.gr-assets.com/books/1311973997m/33729.jpg,Jennifer Crusie
17801,Underground: The Tokyo Gas Attack and the Japanese Psyche,https://images.gr-assets.com/books/1443692668m/17801.jpg,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel"
27298,"The Twentieth Wife (Taj Mahal Trilogy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Indu Sundaresan
15059301,"Captured (The Captive, #1)",https://images.gr-assets.com/books/1364810534m/15059301.jpg,Erica Stevens
99461,Split Infinity  (Apprentice Adept #1),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Piers Anthony
44360,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Rob Bell
5556595,A Vintage Affair,https://images.gr-assets.com/books/1327878847m/5556595.jpg,Isabel Wolff
302998,The Buddha of Suburbia,https://images.gr-assets.com/books/1344618639m/302998.jpg,Hanif Kureishi
11544466,"Breathe (Breathe, #1)",https://images.gr-assets.com/books/1330286837m/11544466.jpg,Sarah Crossan
64949,The Voice of the Night,https://images.gr-assets.com/books/1308461608m/64949.jpg,"Brian Coffey, Dean Koontz"
25837338,The Girl from Krakow,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Alex Rosenberg
6452731,Justice: What's the Right Thing to Do?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Michael J. Sandel
22608582,13 Hours: The Inside Account of What Really Happened In Benghazi,https://images.gr-assets.com/books/1411493281m/22608582.jpg,Mitchell Zuckoff
6916963,"Succubus Shadows (Georgina Kincaid, #5)",https://images.gr-assets.com/books/1315977677m/6916963.jpg,Richelle Mead
6505109,Roses,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Leila Meacham
33726,Crazy For You,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jennifer Crusie
4016515,Letter to My Daughter,https://images.gr-assets.com/books/1320448534m/4016515.jpg,Maya Angelou
393060,The Post-Birthday World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Lionel Shriver
349129,The Man Who Walked Between the Towers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mordicai Gerstein
14367051,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",https://images.gr-assets.com/books/1344663518m/14367051.jpg,Cassandra Clare
54120,The Double,https://images.gr-assets.com/books/1328876706m/54120.jpg,"José Saramago, Margaret Jull Costa"
5996209,"Thorn Queen (Dark Swan, #2)",https://images.gr-assets.com/books/1304053865m/5996209.jpg,Richelle Mead
697210,"Lost & Found (Rocky Pelligrino, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jacqueline Sheehan
543505,The Tale of Mrs. Tiggy-Winkle,https://images.gr-assets.com/books/1311281900m/543505.jpg,Beatrix Potter
76668,"For Love of Evil (Incarnations of Immortality, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Piers Anthony
13543138,Blackberry Winter,https://images.gr-assets.com/books/1382760152m/13543138.jpg,Sarah Jio
11318,Trouble Is My Business,https://images.gr-assets.com/books/1388189902m/11318.jpg,Raymond Chandler
24761,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Madeleine L'Engle
127249,The Third Secret,https://images.gr-assets.com/books/1320437464m/127249.jpg,Steve Berry
2854962,"Charlie Bone and the Shadow (The Children of the Red King, #7)",https://images.gr-assets.com/books/1328843031m/2854962.jpg,Jenny Nimmo
38548,Love Bites (Argeneau #2),https://images.gr-assets.com/books/1354343261m/38548.jpg,Lynsay Sands
17727276,Hard Choices,https://images.gr-assets.com/books/1402198745m/17727276.jpg,Hillary Rodham Clinton
137894,"Batman: No Man's Land, Vol. 1",https://images.gr-assets.com/books/1377876110m/137894.jpg,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham"
9854,The End of Poverty,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Jeffrey D. Sachs, Bono"
11076123,Half Blood Blues,https://images.gr-assets.com/books/1309737674m/11076123.jpg,Esi Edugyan
15655,The Kindness of Strangers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Katrina Kittle
13132816,Emmy & Oliver,https://images.gr-assets.com/books/1414589813m/13132816.jpg,Robin Benway
22040598,The Sculptor,https://images.gr-assets.com/books/1418629570m/22040598.jpg,Scott McCloud
22504701,Roller Girl,https://images.gr-assets.com/books/1447914095m/22504701.jpg,Victoria Jamieson
160988,The Best Nest,https://images.gr-assets.com/books/1320398047m/160988.jpg,P.D. Eastman
7296271,"Beyond Exile (Day by Day Armageddon,# 2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,J.L. Bourne
1105093,Braveheart,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Randall Wallace
21327,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",https://images.gr-assets.com/books/1327962799m/21327.jpg,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy"
98687,Call Me by Your Name,https://images.gr-assets.com/books/1283737003m/98687.jpg,André Aciman
15836,Fugitive Pieces,https://images.gr-assets.com/books/1327866798m/15836.jpg,Anne Michaels
15549,"Armageddon's Children (Genesis of Shannara, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Terry Brooks
376613,The Cobra Event,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Richard   Preston
13115995,"Everbound (Everneath, #2)",https://images.gr-assets.com/books/1359138201m/13115995.jpg,Brodi Ashton
5291189,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Richard Stearns
300650,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Gary Ezzo
9722217,رغم الفراق,https://images.gr-assets.com/books/1452204772m/9722217.jpg,نور عبدالمجيد
71984,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Steve Coll
61794,La vida del Lazarillo de Tormes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Anonymous
25866725,Broken Grace,https://images.gr-assets.com/books/1436281761m/25866725.jpg,E.C. Diskin
161846,The Midwich Cuckoos,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,John Wyndham
20874139,I Am Livia,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Phyllis T. Smith
2306910,Smoke Screen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sandra Brown
7894870,Bone: Tall Tales,https://images.gr-assets.com/books/1328839454m/7894870.jpg,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker"
19156898,The Fourteenth Goldfish,https://images.gr-assets.com/books/1386092727m/19156898.jpg,"Jennifer L. Holm, Tad Carpenter"
988170,Tawny Scrawny Lion,https://images.gr-assets.com/books/1395619387m/988170.jpg,"Kathryn Jackson, Gustav Tenggren"
298816,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,https://images.gr-assets.com/books/1328779463m/298816.jpg,Don Richardson
400,Libra,https://images.gr-assets.com/books/1327935630m/400.jpg,Don DeLillo
18990,The Honourable Schoolboy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,John le Carré
1593623,"Renegade's Magic (Soldier Son, #3)",https://images.gr-assets.com/books/1290919036m/1593623.jpg,Robin Hobb
16148938,"Second Shift: Order (Shift, #2)",https://images.gr-assets.com/books/1352920738m/16148938.jpg,Hugh Howey
13105,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,James Redfield
820394,"The Interpretation of Murder (Freud, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jed Rubenfeld
8172,Superman: Birthright,https://images.gr-assets.com/books/1343584198m/8172.jpg,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu"
141935,Curious George Visits the Library,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Margret Rey, H.A. Rey, Martha Weston"
45369,Arthur & George,https://images.gr-assets.com/books/1419234701m/45369.jpg,Julian Barnes
381787,"Truth Will Prevail (The Work and the Glory, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Gerald N. Lund
16029994,"Sins & Needles (The Artists Trilogy, #1)",https://images.gr-assets.com/books/1347859611m/16029994.jpg,Karina Halle
61505,A Little History of the World,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"E.H. Gombrich, Caroline Mustill, Clifford Harper"
8542839,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",https://images.gr-assets.com/books/1329352960m/8542839.jpg,H.P. Mallory
836611,"Fruits Basket, Vol. 4",https://images.gr-assets.com/books/1480179107m/836611.jpg,"Natsuki Takaya, Alethea Nibley, Athena Nibley"
6758423,"Women, Food and God: An Unexpected Path to Almost Everything",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Geneen Roth
762134,Palace Walk (The Cairo Trilogy #1),https://images.gr-assets.com/books/1327882172m/762134.jpg,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny"
6630751,"First to Kill (Nathan McBride, #1)",https://images.gr-assets.com/books/1356545953m/6630751.jpg,Andrew  Peterson
109515,How I Raised Myself from Failure to Success in Selling,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Frank Bettger
15902792,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",https://images.gr-assets.com/books/1411351481m/15902792.jpg,Billy Crystal
152402,"Lucky (Lucky Santangelo, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jackie Collins
24938,Wicked - Piano/Vocal Arrangement,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Stephen Schwartz, Gregory Maguire"
432283,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Erma Bombeck
68530,"Vagabond (The Grail Quest, #2)",https://images.gr-assets.com/books/1407707722m/68530.jpg,Bernard Cornwell
275247,Little Lord Fauntleroy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Frances Hodgson Burnett
16762211,"Sometimes Never (Sometimes Never, #1)",https://images.gr-assets.com/books/1361989778m/16762211.jpg,Cheryl McIntyre
11350430,"The Mystery Knight (The Tales of Dunk and Egg, #3)",https://images.gr-assets.com/books/1397654538m/11350430.jpg,George R.R. Martin
12710106,"Double Time (Sinners on Tour, #5)",https://images.gr-assets.com/books/1352579615m/12710106.jpg,Olivia Cunning
8288246,"Red Glove (Curse Workers, #2)",https://images.gr-assets.com/books/1327888670m/8288246.jpg,Holly Black
13237327,"The Magic (The Secret, #3)",https://images.gr-assets.com/books/1358271749m/13237327.jpg,Rhonda Byrne
24044596,Kulti,https://images.gr-assets.com/books/1419402858m/24044596.jpg,Mariana Zapata
44399,Too Busy Not to Pray: Slowing Down to Be With God,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Bill Hybels, Lavonne Neff"
3015764,Indignation,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Philip Roth
8526694,Open City,https://images.gr-assets.com/books/1327935192m/8526694.jpg,Teju Cole
822989,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",https://images.gr-assets.com/books/1408928892m/822989.jpg,Dave Pelzer
8113940,"Witches of East End (The Beauchamp Family, #1)",https://images.gr-assets.com/books/1294433454m/8113940.jpg,Melissa de la Cruz
443540,All He Ever Wanted,https://images.gr-assets.com/books/1358594609m/443540.jpg,Anita Shreve
52629,The Fifth Dominion (Imajica Part #1/2),https://images.gr-assets.com/books/1456717471m/52629.jpg,Clive Barker
18080889,"Worth the Fight (MMA Fighter, #1)",https://images.gr-assets.com/books/1376730892m/18080889.jpg,Vi Keeland
8089,Rose Daughter,https://images.gr-assets.com/books/1398552029m/8089.jpg,Robin McKinley
6433344,"Fools Rush In (Weddings by Bella, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Janice  Thompson
712807,Ruby Holler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Sharon Creech
7090290,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jen Lancaster
17853024,"The Pagan Lord (The Saxon Stories, #7)",https://images.gr-assets.com/books/1370529803m/17853024.jpg,Bernard Cornwell
161415,See You at the Top,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Zig Ziglar, Al Mayton"
25666046,The North Water,https://images.gr-assets.com/books/1456351800m/25666046.jpg,Ian McGuire
64732,"The Forge of God (Forge of God, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Greg Bear
26214866,"In the Clearing (Tracy Crosswhite, #3)",https://images.gr-assets.com/books/1446943429m/26214866.jpg,Robert Dugoni
16130723,"Hidden Order (Scot Harvath, #12)",https://images.gr-assets.com/books/1362517340m/16130723.jpg,Brad Thor
111220,Eleanor of Aquitaine: A Life ,https://images.gr-assets.com/books/1320538974m/111220.jpg,Alison Weir
1524,"Agamemnon (Oresteia, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison"
16280689,"Staked (The Iron Druid Chronicles, #8)",https://images.gr-assets.com/books/1434745650m/16280689.jpg,Kevin Hearne
31819,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"David Baggett, Shawn E. Klein"
4800764,"Sweet Persuasion (Sweet, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Maya Banks
16136599,"Redeemed (House of Night, #12)",https://images.gr-assets.com/books/1403302625m/16136599.jpg,"P.C. Cast, Kristin Cast"
21086818,"Do No Harm: Stories of Life, Death and Brain Surgery",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Henry Marsh
33356,Jennifer Government,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Max Barry
126185,The Christmas Train,https://images.gr-assets.com/books/1354941481m/126185.jpg,David Baldacci
313267,"Dark Destiny (Dark, #13)",https://images.gr-assets.com/books/1327896698m/313267.jpg,Christine Feehan
52367,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Frank Miller, Lynn Varley"
145397,Me: Stories of My Life,https://images.gr-assets.com/books/1403186270m/145397.jpg,Katharine Hepburn
95708,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,https://images.gr-assets.com/books/1421795425m/95708.jpg,Neil A. Fiore
23214408,"After Ever Happy (After, #4)",https://images.gr-assets.com/books/1417454456m/23214408.jpg,Anna Todd
18232495,The Auschwitz Escape,https://images.gr-assets.com/books/1415118326m/18232495.jpg,Joel C. Rosenberg
10541,Made in America: An Informal History of the English Language in the United States,https://images.gr-assets.com/books/1388209927m/10541.jpg,Bill Bryson
4887,The Drama of the Gifted Child: The Search for the True Self,https://images.gr-assets.com/books/1339395245m/4887.jpg,"Alice  Miller, Ruth Ward"
827497,One Flew Over the Cuckoo's Nest,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dale Wasserman
129327,The Case of Charles Dexter Ward,https://images.gr-assets.com/books/1385837737m/129327.jpg,H.P. Lovecraft
645180,Soon I Will Be Invincible,https://images.gr-assets.com/books/1320554514m/645180.jpg,Austin Grossman
33144,Paint it Black,https://images.gr-assets.com/books/1288972477m/33144.jpg,Janet Fitch
11429,"Ever After (Lost Love, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Karen Kingsbury
5068,Last Orders,https://images.gr-assets.com/books/1457623323m/5068.jpg,Graham Swift
51715,Mythologies,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"Roland Barthes, Annette Lavers"
13270,Poetics,https://images.gr-assets.com/books/1348161995m/13270.jpg,"Aristotle, Malcolm Heath"
12737118,Wife 22,https://images.gr-assets.com/books/1333577694m/12737118.jpg,Melanie Gideon
20871704,Before I Go,https://images.gr-assets.com/books/1397917357m/20871704.jpg,Colleen Oakley
394841,Travel Team,https://images.gr-assets.com/books/1309210198m/394841.jpg,Mike Lupica
11306,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Susan Cooper
12002819,The Flight of Gemma Hardy,https://images.gr-assets.com/books/1319761825m/12002819.jpg,Margot Livesey
125959,"Saint (Paradise, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Ted Dekker
60080,Groundwork of the Metaphysics of Morals,https://images.gr-assets.com/books/1398209445m/60080.jpg,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard"
25614598,"Crimson Shore (Pendergast, #15)",https://images.gr-assets.com/books/1435611577m/25614598.jpg,"Douglas Preston, Lincoln Child"
541024,More Than Human,https://images.gr-assets.com/books/1403192694m/541024.jpg,Theodore Sturgeon
20318201,"Burn (Michael Bennett, #7)",https://images.gr-assets.com/books/1399993770m/20318201.jpg,"James Patterson, Michael Ledwidge"
11996019,The King's Agent,https://images.gr-assets.com/books/1313276211m/11996019.jpg,Donna Russo Morin
426030,The Healer (O'Malley #5),https://images.gr-assets.com/books/1406510508m/426030.jpg,Dee Henderson
4633,Islands in the Stream,https://images.gr-assets.com/books/1400891142m/4633.jpg,Ernest Hemingway
359461,The Guardian (O'Malley #2),https://images.gr-assets.com/books/1406514522m/359461.jpg,Dee Henderson
8163161,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Bisco Hatori
604635,Naïve. Super,https://images.gr-assets.com/books/1328731029m/604635.jpg,"Erlend Loe, Tor Ketil Solberg"
8110748,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),https://images.gr-assets.com/books/1272593631m/8110748.jpg,"Meca Tanaka, 田中メカ"
6261270,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Andy Andrews
11324,Under the Net,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Iris Murdoch
12039943,Capital,https://images.gr-assets.com/books/1336769492m/12039943.jpg,John Lanchester
11551045,"Lenobia's Vow (House of Night Novellas, #2)",https://images.gr-assets.com/books/1317849415m/11551045.jpg,"P.C. Cast, Kristin Cast"
28262024,"The Goal (Off-Campus, #4)",https://images.gr-assets.com/books/1477069102m/28262024.jpg,Elle Kennedy
2358870,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",https://images.gr-assets.com/books/1279206196m/2358870.jpg,Eoin Colfer
11913681,"The Boyfriend Thief (Stolen Kiss, #1)",https://images.gr-assets.com/books/1395613458m/11913681.jpg,Shana Norris
12782865,"The Lewis Man (The Lewis Trilogy, #2)",https://images.gr-assets.com/books/1328645011m/12782865.jpg,Peter  May
62233,"The Elves of Cintra (Genesis of Shannara, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Terry Brooks
28248,"Priestess of the White (Age of the Five, #1)",https://images.gr-assets.com/books/1410130842m/28248.jpg,Trudi Canavan
12760903,"The Vision (Fallen Star, #3)",https://images.gr-assets.com/books/1328247037m/12760903.jpg,Jessica Sorensen
763594,The Gemini Contenders,https://images.gr-assets.com/books/1320401784m/763594.jpg,Robert Ludlum
330944,"The Field of Swords (Emperor, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Conn Iggulden
6049585,Abandon,https://images.gr-assets.com/books/1316136703m/6049585.jpg,Blake Crouch
85425,"Final Jeopardy (Alexandra Cooper, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Linda Fairstein
55229,April 1865: The Month That Saved America,https://images.gr-assets.com/books/1407706523m/55229.jpg,Jay Winik
7159016,"The Haunted (The Hollow, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jessica Verday
595822,The Protector (O'Malley #4),https://images.gr-assets.com/books/1406506767m/595822.jpg,Dee Henderson
25893582,Tell Me Three Things,https://images.gr-assets.com/books/1448596179m/25893582.jpg,Julie Buxbaum
561403,"The It Girl (It Girl, #1)",https://images.gr-assets.com/books/1344263385m/561403.jpg,Cecily von Ziegesar
263149,Single White Vampire (Argeneau #3),https://images.gr-assets.com/books/1354343077m/263149.jpg,Lynsay Sands
1111600,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Robert Jordan
26324,Social Intelligence: The New Science of Human Relationships,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Daniel Goleman
